word_number,session_date,session_shift,word
1661,2024-08-29,Afternoon,being
1662,2024-08-29,Afternoon,used
1663,2024-08-29,Afternoon,in
1664,2024-08-29,Afternoon,compliance
1665,2024-08-29,Afternoon,with
1666,2024-08-29,Afternoon,ihl
1667,2024-08-29,Afternoon,including
1668,2024-08-29,Afternoon,the
1669,2024-08-29,Afternoon,principles
1670,2024-08-29,Afternoon,and
1671,2024-08-29,Afternoon,rules
1672,2024-08-29,Afternoon,of
1673,2024-08-29,Afternoon,distinction
1674,2024-08-29,Afternoon,proportionality
1675,2024-08-29,Afternoon,and
1676,2024-08-29,Afternoon,precautions
1677,2024-08-29,Afternoon,in
1678,2024-08-29,Afternoon,attack
1679,2024-08-29,Afternoon,regarding
1680,2024-08-29,Afternoon,the
1681,2024-08-29,Afternoon,second
1682,2024-08-29,Afternoon,paragraph
1683,2024-08-29,Afternoon,in
1684,2024-08-29,Afternoon,line
1685,2024-08-29,Afternoon,with
1686,2024-08-29,Afternoon,the
1687,2024-08-29,Afternoon,language
1688,2024-08-29,Afternoon,of
1689,2024-08-29,Afternoon,paragraph
1690,2024-08-29,Afternoon,17h
1691,2024-08-29,Afternoon,of
1692,2024-08-29,Afternoon,the
1693,2024-08-29,Afternoon,2019
1694,2024-08-29,Afternoon,report
1695,2024-08-29,Afternoon,and
1696,2024-08-29,Afternoon,to
1697,2024-08-29,Afternoon,avoid
1698,2024-08-29,Afternoon,unnecessary
1699,2024-08-29,Afternoon,confusion
1700,2024-08-29,Afternoon,we
1701,2024-08-29,Afternoon,asked
1702,2024-08-29,Afternoon,to
1703,2024-08-29,Afternoon,delete
1704,2024-08-29,Afternoon,the
1705,2024-08-29,Afternoon,words
1706,2024-08-29,Afternoon,designed
1707,2024-08-29,Afternoon,or
1708,2024-08-29,Afternoon,from
1709,2024-08-29,Afternoon,this
1710,2024-08-29,Afternoon,paragraph
1711,2024-08-29,Afternoon,in
1712,2024-08-29,Afternoon,addition
1713,2024-08-29,Afternoon,we
1714,2024-08-29,Afternoon,suggest
1715,2024-08-29,Afternoon,adding
1716,2024-08-29,Afternoon,at
1717,2024-08-29,Afternoon,the
1718,2024-08-29,Afternoon,end
1719,2024-08-29,Afternoon,of
1720,2024-08-29,Afternoon,this
1721,2024-08-29,Afternoon,paragraph
1722,2024-08-29,Afternoon,an
1723,2024-08-29,Afternoon,explanation
1724,2024-08-29,Afternoon,of
1725,2024-08-29,Afternoon,the
1726,2024-08-29,Afternoon,meaning
1727,2024-08-29,Afternoon,inherently
1728,2024-08-29,Afternoon,discriminant
1729,2024-08-29,Afternoon,by
1730,2024-08-29,Afternoon,including
1731,2024-08-29,Afternoon,the
1732,2024-08-29,Afternoon,words
1733,2024-08-29,Afternoon,that
1734,2024-08-29,Afternoon,is
1735,2024-08-29,Afternoon,weapons
1736,2024-08-29,Afternoon,that
1737,2024-08-29,Afternoon,are
1738,2024-08-29,Afternoon,incapable
1739,2024-08-29,Afternoon,of
1740,2024-08-29,Afternoon,being
1741,2024-08-29,Afternoon,used
1742,2024-08-29,Afternoon,discriminately
1743,2024-08-29,Afternoon,this
1744,2024-08-29,Afternoon,description
1745,2024-08-29,Afternoon,better
1746,2024-08-29,Afternoon,reflects
1747,2024-08-29,Afternoon,the
1748,2024-08-29,Afternoon,wording
1749,2024-08-29,Afternoon,used
1750,2024-08-29,Afternoon,by
1751,2024-08-29,Afternoon,various
1752,2024-08-29,Afternoon,states
1753,2024-08-29,Afternoon,in
1754,2024-08-29,Afternoon,practice
1755,2024-08-29,Afternoon,while
1756,2024-08-29,Afternoon,describing
1757,2024-08-29,Afternoon,this
1758,2024-08-29,Afternoon,principle
1759,2024-08-29,Afternoon,the
1760,2024-08-29,Afternoon,text
1761,2024-08-29,Afternoon,will
1762,2024-08-29,Afternoon,therefore
1763,2024-08-29,Afternoon,read
1764,2024-08-29,Afternoon,it
1765,2024-08-29,Afternoon,is
1766,2024-08-29,Afternoon,prohibited
1767,2024-08-29,Afternoon,in
1768,2024-08-29,Afternoon,all
1769,2024-08-29,Afternoon,circumstances
1770,2024-08-29,Afternoon,to
1771,2024-08-29,Afternoon,use
1772,2024-08-29,Afternoon,laws
1773,2024-08-29,Afternoon,which
1774,2024-08-29,Afternoon,are
1775,2024-08-29,Afternoon,of
1776,2024-08-29,Afternoon,a
1777,2024-08-29,Afternoon,nature
1778,2024-08-29,Afternoon,to
1779,2024-08-29,Afternoon,cause
1780,2024-08-29,Afternoon,superfluous
1781,2024-08-29,Afternoon,injury
1782,2024-08-29,Afternoon,or
1783,2024-08-29,Afternoon,unnecessary
1784,2024-08-29,Afternoon,suffering
1785,2024-08-29,Afternoon,or
1786,2024-08-29,Afternoon,which
1787,2024-08-29,Afternoon,are
1788,2024-08-29,Afternoon,inherently
1789,2024-08-29,Afternoon,indiscriminate
1790,2024-08-29,Afternoon,that
1791,2024-08-29,Afternoon,is
1792,2024-08-29,Afternoon,weapons
1793,2024-08-29,Afternoon,that
1794,2024-08-29,Afternoon,are
1795,2024-08-29,Afternoon,incapable
1796,2024-08-29,Afternoon,of
1797,2024-08-29,Afternoon,being
1798,2024-08-29,Afternoon,used
1799,2024-08-29,Afternoon,discriminately
1800,2024-08-29,Afternoon,we
1801,2024-08-29,Afternoon,would
1802,2024-08-29,Afternoon,also
1803,2024-08-29,Afternoon,suggest
1804,2024-08-29,Afternoon,placing
1805,2024-08-29,Afternoon,this
1806,2024-08-29,Afternoon,paragraph
1807,2024-08-29,Afternoon,as
1808,2024-08-29,Afternoon,the
1809,2024-08-29,Afternoon,first
1810,2024-08-29,Afternoon,paragraph
1811,2024-08-29,Afternoon,in
1812,2024-08-29,Afternoon,this
1813,2024-08-29,Afternoon,section
1814,2024-08-29,Afternoon,in
1815,2024-08-29,Afternoon,order
1816,2024-08-29,Afternoon,to
1817,2024-08-29,Afternoon,distinguish
1818,2024-08-29,Afternoon,between
1819,2024-08-29,Afternoon,categorical
1820,2024-08-29,Afternoon,prohibitions
1821,2024-08-29,Afternoon,on
1822,2024-08-29,Afternoon,the
1823,2024-08-29,Afternoon,one
1824,2024-08-29,Afternoon,hand
1825,2024-08-29,Afternoon,and
1826,2024-08-29,Afternoon,references
1827,2024-08-29,Afternoon,to
1828,2024-08-29,Afternoon,targeting
1829,2024-08-29,Afternoon,law
1830,2024-08-29,Afternoon,on
1831,2024-08-29,Afternoon,the
1832,2024-08-29,Afternoon,other
1833,2024-08-29,Afternoon,regarding
1834,2024-08-29,Afternoon,the
1835,2024-08-29,Afternoon,fourth
1836,2024-08-29,Afternoon,paragraph
1837,2024-08-29,Afternoon,we
1838,2024-08-29,Afternoon,would
1839,2024-08-29,Afternoon,like
1840,2024-08-29,Afternoon,to
1841,2024-08-29,Afternoon,first
1842,2024-08-29,Afternoon,point
1843,2024-08-29,Afternoon,out
1844,2024-08-29,Afternoon,that
1845,2024-08-29,Afternoon,this
1846,2024-08-29,Afternoon,sentence
1847,2024-08-29,Afternoon,conflates
1848,2024-08-29,Afternoon,primary
1849,2024-08-29,Afternoon,rules
1850,2024-08-29,Afternoon,and
1851,2024-08-29,Afternoon,secondary
1852,2024-08-29,Afternoon,aspects
1853,2024-08-29,Afternoon,under
1854,2024-08-29,Afternoon,international
1855,2024-08-29,Afternoon,humanitarian
1856,2024-08-29,Afternoon,law
1857,2024-08-29,Afternoon,anticipation
1858,2024-08-29,Afternoon,of
1859,2024-08-29,Afternoon,effect
1860,2024-08-29,Afternoon,is
1861,2024-08-29,Afternoon,not
1862,2024-08-29,Afternoon,a
1863,2024-08-29,Afternoon,primary
1864,2024-08-29,Afternoon,rule
1865,2024-08-29,Afternoon,but
1866,2024-08-29,Afternoon,rather
1867,2024-08-29,Afternoon,a
1868,2024-08-29,Afternoon,second
1869,2024-08-29,Afternoon,order
1870,2024-08-29,Afternoon,requirement
1871,2024-08-29,Afternoon,intended
1872,2024-08-29,Afternoon,to
1873,2024-08-29,Afternoon,fulfill
1874,2024-08-29,Afternoon,certain
1875,2024-08-29,Afternoon,primary
1876,2024-08-29,Afternoon,obligations
1877,2024-08-29,Afternoon,moreover
1878,2024-08-29,Afternoon,the
1879,2024-08-29,Afternoon,use
1880,2024-08-29,Afternoon,of
1881,2024-08-29,Afternoon,this
1882,2024-08-29,Afternoon,term
1883,2024-08-29,Afternoon,could
1884,2024-08-29,Afternoon,be
1885,2024-08-29,Afternoon,read
1886,2024-08-29,Afternoon,as
1887,2024-08-29,Afternoon,an
1888,2024-08-29,Afternoon,expectation
1889,2024-08-29,Afternoon,for
1890,2024-08-29,Afternoon,a
1891,2024-08-29,Afternoon,degree
1892,2024-08-29,Afternoon,of
1893,2024-08-29,Afternoon,certainty
1894,2024-08-29,Afternoon,that
1895,2024-08-29,Afternoon,does
1896,2024-08-29,Afternoon,not
1897,2024-08-29,Afternoon,exist
1898,2024-08-29,Afternoon,in
1899,2024-08-29,Afternoon,reality
1900,2024-08-29,Afternoon,and
1901,2024-08-29,Afternoon,does
1902,2024-08-29,Afternoon,not
1903,2024-08-29,Afternoon,reflect
1904,2024-08-29,Afternoon,the
1905,2024-08-29,Afternoon,crucial
1906,2024-08-29,Afternoon,nuances
1907,2024-08-29,Afternoon,under
1908,2024-08-29,Afternoon,ihl
1909,2024-08-29,Afternoon,with
1910,2024-08-29,Afternoon,regard
1911,2024-08-29,Afternoon,to
1912,2024-08-29,Afternoon,assessing
1913,2024-08-29,Afternoon,the
1914,2024-08-29,Afternoon,effects
1915,2024-08-29,Afternoon,of
1916,2024-08-29,Afternoon,attacks
1917,2024-08-29,Afternoon,the
1918,2024-08-29,Afternoon,law
1919,2024-08-29,Afternoon,requires
1920,2024-08-29,Afternoon,to
1921,2024-08-29,Afternoon,make
1922,2024-08-29,Afternoon,a
1923,2024-08-29,Afternoon,reasonable
1924,2024-08-29,Afternoon,effort
1925,2024-08-29,Afternoon,to
1926,2024-08-29,Afternoon,try
1927,2024-08-29,Afternoon,and
1928,2024-08-29,Afternoon,assess
1929,2024-08-29,Afternoon,collateral
1930,2024-08-29,Afternoon,damage
1931,2024-08-29,Afternoon,based
1932,2024-08-29,Afternoon,on
1933,2024-08-29,Afternoon,the
1934,2024-08-29,Afternoon,information
1935,2024-08-29,Afternoon,reasonable
1936,2024-08-29,Afternoon,available
1937,2024-08-29,Afternoon,prior
1938,2024-08-29,Afternoon,to
1939,2024-08-29,Afternoon,the
1940,2024-08-29,Afternoon,attack
1941,2024-08-29,Afternoon,as
1942,2024-08-29,Afternoon,opposed
1943,2024-08-29,Afternoon,to
1944,2024-08-29,Afternoon,predicting
1945,2024-08-29,Afternoon,them
1946,2024-08-29,Afternoon,with
1947,2024-08-29,Afternoon,certainty
1948,2024-08-29,Afternoon,as
1949,2024-08-29,Afternoon,for
1950,2024-08-29,Afternoon,the
1951,2024-08-29,Afternoon,issue
1952,2024-08-29,Afternoon,of
1953,2024-08-29,Afternoon,controlling
1954,2024-08-29,Afternoon,effects
1955,2024-08-29,Afternoon,it
1956,2024-08-29,Afternoon,seems
1957,2024-08-29,Afternoon,to
1958,2024-08-29,Afternoon,be
1959,2024-08-29,Afternoon,covered
1960,2024-08-29,Afternoon,in
1961,2024-08-29,Afternoon,the
1962,2024-08-29,Afternoon,next
1963,2024-08-29,Afternoon,paragraphs
1964,2024-08-29,Afternoon,for
1965,2024-08-29,Afternoon,these
1966,2024-08-29,Afternoon,reasons
1967,2024-08-29,Afternoon,we
1968,2024-08-29,Afternoon,believe
1969,2024-08-29,Afternoon,this
1970,2024-08-29,Afternoon,paragraph
1971,2024-08-29,Afternoon,should
1972,2024-08-29,Afternoon,be
1973,2024-08-29,Afternoon,deleted
1974,2024-08-29,Afternoon,on
1975,2024-08-29,Afternoon,the
1976,2024-08-29,Afternoon,fifth
1977,2024-08-29,Afternoon,paragraph
1978,2024-08-29,Afternoon,similar
1979,2024-08-29,Afternoon,to
1980,2024-08-29,Afternoon,anticipation
1981,2024-08-29,Afternoon,appropriate
1982,2024-08-29,Afternoon,control
1983,2024-08-29,Afternoon,and
1984,2024-08-29,Afternoon,human
1985,2024-08-29,Afternoon,judgment
1986,2024-08-29,Afternoon,are
1987,2024-08-29,Afternoon,secondary
1988,2024-08-29,Afternoon,aspects
1989,2024-08-29,Afternoon,intended
1990,2024-08-29,Afternoon,to
1991,2024-08-29,Afternoon,fulfill
1992,2024-08-29,Afternoon,certain
1993,2024-08-29,Afternoon,primary
1994,2024-08-29,Afternoon,obligations
1995,2024-08-29,Afternoon,furthermore
1996,2024-08-29,Afternoon,regarding
1997,2024-08-29,Afternoon,the
1998,2024-08-29,Afternoon,word
1999,2024-08-29,Afternoon,control
2000,2024-08-29,Afternoon,after
2001,2024-08-29,Afternoon,many
2002,2024-08-29,Afternoon,years
2003,2024-08-29,Afternoon,of
2004,2024-08-29,Afternoon,deliberations
2005,2024-08-29,Afternoon,the
2006,2024-08-29,Afternoon,meaning
2007,2024-08-29,Afternoon,of
2008,2024-08-29,Afternoon,the
2009,2024-08-29,Afternoon,term
2010,2024-08-29,Afternoon,control
2011,2024-08-29,Afternoon,in
2012,2024-08-29,Afternoon,the
2013,2024-08-29,Afternoon,current
2014,2024-08-29,Afternoon,context
2015,2024-08-29,Afternoon,remains
2016,2024-08-29,Afternoon,unclear
2017,2024-08-29,Afternoon,and
2018,2024-08-29,Afternoon,a
2019,2024-08-29,Afternoon,matter
2020,2024-08-29,Afternoon,of
2021,2024-08-29,Afternoon,debate
2022,2024-08-29,Afternoon,in
2023,2024-08-29,Afternoon,both
2024,2024-08-29,Afternoon,ihl
2025,2024-08-29,Afternoon,terms
2026,2024-08-29,Afternoon,and
2027,2024-08-29,Afternoon,the
2028,2024-08-29,Afternoon,discussions
2029,2024-08-29,Afternoon,within
2030,2024-08-29,Afternoon,this
2031,2024-08-29,Afternoon,forum
2032,2024-08-29,Afternoon,we
2033,2024-08-29,Afternoon,are
2034,2024-08-29,Afternoon,open
2035,2024-08-29,Afternoon,to
2036,2024-08-29,Afternoon,further
2037,2024-08-29,Afternoon,discussion
2038,2024-08-29,Afternoon,of
2039,2024-08-29,Afternoon,this
2040,2024-08-29,Afternoon,concept
2041,2024-08-29,Afternoon,but
2042,2024-08-29,Afternoon,this
2043,2024-08-29,Afternoon,needs
2044,2024-08-29,Afternoon,to
2045,2024-08-29,Afternoon,be
2046,2024-08-29,Afternoon,done
2047,2024-08-29,Afternoon,in
2048,2024-08-29,Afternoon,the
2049,2024-08-29,Afternoon,right
2050,2024-08-29,Afternoon,framework
2051,2024-08-29,Afternoon,rather
2052,2024-08-29,Afternoon,than
2053,2024-08-29,Afternoon,in
2054,2024-08-29,Afternoon,the
2055,2024-08-29,Afternoon,context
2056,2024-08-29,Afternoon,of
2057,2024-08-29,Afternoon,legal
2058,2024-08-29,Afternoon,prohibitions
2059,2024-08-29,Afternoon,recognizing
2060,2024-08-29,Afternoon,that
2061,2024-08-29,Afternoon,there
2062,2024-08-29,Afternoon,is
2063,2024-08-29,Afternoon,no
2064,2024-08-29,Afternoon,one
2065,2024-08-29,Afternoon,size
2066,2024-08-29,Afternoon,fits
2067,2024-08-29,Afternoon,all
2068,2024-08-29,Afternoon,set
2069,2024-08-29,Afternoon,of
2070,2024-08-29,Afternoon,requirements
2071,2024-08-29,Afternoon,for
2072,2024-08-29,Afternoon,every
2073,2024-08-29,Afternoon,weapon
2074,2024-08-29,Afternoon,system
2075,2024-08-29,Afternoon,israel
2076,2024-08-29,Afternoon,believes
2077,2024-08-29,Afternoon,that
2078,2024-08-29,Afternoon,determining
2079,2024-08-29,Afternoon,the
2080,2024-08-29,Afternoon,appropriate
2081,2024-08-29,Afternoon,level
2082,2024-08-29,Afternoon,of
2083,2024-08-29,Afternoon,human
2084,2024-08-29,Afternoon,machine
2085,2024-08-29,Afternoon,interaction
2086,2024-08-29,Afternoon,and
2087,2024-08-29,Afternoon,related
2088,2024-08-29,Afternoon,subcategories
2089,2024-08-29,Afternoon,should
2090,2024-08-29,Afternoon,be
2091,2024-08-29,Afternoon,approached
2092,2024-08-29,Afternoon,in
2093,2024-08-29,Afternoon,a
2094,2024-08-29,Afternoon,more
2095,2024-08-29,Afternoon,nuanced
2096,2024-08-29,Afternoon,manner
2097,2024-08-29,Afternoon,for
2098,2024-08-29,Afternoon,these
2099,2024-08-29,Afternoon,reasons
2100,2024-08-29,Afternoon,and
2101,2024-08-29,Afternoon,while
2102,2024-08-29,Afternoon,also
2103,2024-08-29,Afternoon,taking
2104,2024-08-29,Afternoon,into
2105,2024-08-29,Afternoon,account
2106,2024-08-29,Afternoon,that
2107,2024-08-29,Afternoon,similar
2108,2024-08-29,Afternoon,wording
2109,2024-08-29,Afternoon,appears
2110,2024-08-29,Afternoon,again
2111,2024-08-29,Afternoon,in
2112,2024-08-29,Afternoon,other
2113,2024-08-29,Afternoon,places
2114,2024-08-29,Afternoon,in
2115,2024-08-29,Afternoon,the
2116,2024-08-29,Afternoon,text
2117,2024-08-29,Afternoon,we
2118,2024-08-29,Afternoon,ask
2119,2024-08-29,Afternoon,to
2120,2024-08-29,Afternoon,delete
2121,2024-08-29,Afternoon,this
2122,2024-08-29,Afternoon,paragraph
2123,2024-08-29,Afternoon,regarding
2124,2024-08-29,Afternoon,the
2125,2024-08-29,Afternoon,sixth
2126,2024-08-29,Afternoon,paragraph
2127,2024-08-29,Afternoon,we
2128,2024-08-29,Afternoon,note
2129,2024-08-29,Afternoon,that
2130,2024-08-29,Afternoon,here
2131,2024-08-29,Afternoon,as
2132,2024-08-29,Afternoon,well
2133,2024-08-29,Afternoon,predictability
2134,2024-08-29,Afternoon,reliability
2135,2024-08-29,Afternoon,traceability
2136,2024-08-29,Afternoon,and
2137,2024-08-29,Afternoon,explainability
2138,2024-08-29,Afternoon,are
2139,2024-08-29,Afternoon,all
2140,2024-08-29,Afternoon,secondary
2141,2024-08-29,Afternoon,aspects
2142,2024-08-29,Afternoon,and
2143,2024-08-29,Afternoon,not
2144,2024-08-29,Afternoon,primary
2145,2024-08-29,Afternoon,rules
2146,2024-08-29,Afternoon,of
2147,2024-08-29,Afternoon,ihl
2148,2024-08-29,Afternoon,it
2149,2024-08-29,Afternoon,would
2150,2024-08-29,Afternoon,be
2151,2024-08-29,Afternoon,wrong
2152,2024-08-29,Afternoon,to
2153,2024-08-29,Afternoon,imply
2154,2024-08-29,Afternoon,they
2155,2024-08-29,Afternoon,are
2156,2024-08-29,Afternoon,primary
2157,2024-08-29,Afternoon,ihl
2158,2024-08-29,Afternoon,rules
2159,2024-08-29,Afternoon,by
2160,2024-08-29,Afternoon,placing
2161,2024-08-29,Afternoon,them
2162,2024-08-29,Afternoon,in
2163,2024-08-29,Afternoon,the
2164,2024-08-29,Afternoon,current
2165,2024-08-29,Afternoon,section
2166,2024-08-29,Afternoon,we
2167,2024-08-29,Afternoon,are
2168,2024-08-29,Afternoon,open
2169,2024-08-29,Afternoon,to
2170,2024-08-29,Afternoon,try
2171,2024-08-29,Afternoon,and
2172,2024-08-29,Afternoon,address
2173,2024-08-29,Afternoon,them
2174,2024-08-29,Afternoon,in
2175,2024-08-29,Afternoon,an
2176,2024-08-29,Afternoon,appropriate
2177,2024-08-29,Afternoon,manner
2178,2024-08-29,Afternoon,under
2179,2024-08-29,Afternoon,a
2180,2024-08-29,Afternoon,different
2181,2024-08-29,Afternoon,segment
2182,2024-08-29,Afternoon,of
2183,2024-08-29,Afternoon,this
2184,2024-08-29,Afternoon,paper
2185,2024-08-29,Afternoon,but
2186,2024-08-29,Afternoon,we
2187,2024-08-29,Afternoon,believe
2188,2024-08-29,Afternoon,in
2189,2024-08-29,Afternoon,any
2190,2024-08-29,Afternoon,case
2191,2024-08-29,Afternoon,the
2192,2024-08-29,Afternoon,current
2193,2024-08-29,Afternoon,paragraph
2194,2024-08-29,Afternoon,should
2195,2024-08-29,Afternoon,be
2196,2024-08-29,Afternoon,deleted
2197,2024-08-29,Afternoon,thank
2198,2024-08-29,Afternoon,you
2199,2024-08-29,Afternoon,thank
2200,2024-08-29,Afternoon,you
2201,2024-08-29,Afternoon,chair
2202,2024-08-29,Afternoon,my
2203,2024-08-29,Afternoon,delegation
2204,2024-08-29,Afternoon,agrees
2205,2024-08-29,Afternoon,that
2206,2024-08-29,Afternoon,this
2207,2024-08-29,Afternoon,section
2208,2024-08-29,Afternoon,is
2209,2024-08-29,Afternoon,central
2210,2024-08-29,Afternoon,to
2211,2024-08-29,Afternoon,our
2212,2024-08-29,Afternoon,work
2213,2024-08-29,Afternoon,under
2214,2024-08-29,Afternoon,the
2215,2024-08-29,Afternoon,current
2216,2024-08-29,Afternoon,mandate
2217,2024-08-29,Afternoon,and
2218,2024-08-29,Afternoon,we
2219,2024-08-29,Afternoon,appreciate
2220,2024-08-29,Afternoon,the
2221,2024-08-29,Afternoon,fruitful
2222,2024-08-29,Afternoon,discussions
2223,2024-08-29,Afternoon,that
2224,2024-08-29,Afternoon,we
2225,2024-08-29,Afternoon,had
2226,2024-08-29,Afternoon,this
2227,2024-08-29,Afternoon,morning
2228,2024-08-29,Afternoon,perhaps
2229,2024-08-29,Afternoon,just
2230,2024-08-29,Afternoon,a
2231,2024-08-29,Afternoon,couple
2232,2024-08-29,Afternoon,of
2233,2024-08-29,Afternoon,suggestions
2234,2024-08-29,Afternoon,on
2235,2024-08-29,Afternoon,the
2236,2024-08-29,Afternoon,text
2237,2024-08-29,Afternoon,that
2238,2024-08-29,Afternoon,we
2239,2024-08-29,Afternoon,are
2240,2024-08-29,Afternoon,looking
2241,2024-08-29,Afternoon,at
2242,2024-08-29,Afternoon,specifically
2243,2024-08-29,Afternoon,on
2244,2024-08-29,Afternoon,paragraph
2245,2024-08-29,Afternoon,5
2246,2024-08-29,Afternoon,my
2247,2024-08-29,Afternoon,delegation
2248,2024-08-29,Afternoon,agrees
2249,2024-08-29,Afternoon,as
2250,2024-08-29,Afternoon,some
2251,2024-08-29,Afternoon,others
2252,2024-08-29,Afternoon,have
2253,2024-08-29,Afternoon,suggested
2254,2024-08-29,Afternoon,that
2255,2024-08-29,Afternoon,this
2256,2024-08-29,Afternoon,paragraph
2257,2024-08-29,Afternoon,is
2258,2024-08-29,Afternoon,potentially
2259,2024-08-29,Afternoon,confusing
2260,2024-08-29,Afternoon,and
2261,2024-08-29,Afternoon,will
2262,2024-08-29,Afternoon,need
2263,2024-08-29,Afternoon,to
2264,2024-08-29,Afternoon,be
2265,2024-08-29,Afternoon,reworked
2266,2024-08-29,Afternoon,my
2267,2024-08-29,Afternoon,delegation
2268,2024-08-29,Afternoon,is
2269,2024-08-29,Afternoon,currently
2270,2024-08-29,Afternoon,reflecting
2271,2024-08-29,Afternoon,on
2272,2024-08-29,Afternoon,this
2273,2024-08-29,Afternoon,but
2274,2024-08-29,Afternoon,agree
2275,2024-08-29,Afternoon,as
2276,2024-08-29,Afternoon,some
2277,2024-08-29,Afternoon,have
2278,2024-08-29,Afternoon,suggested
2279,2024-08-29,Afternoon,that
2280,2024-08-29,Afternoon,perhaps
2281,2024-08-29,Afternoon,it
2282,2024-08-29,Afternoon,should
2283,2024-08-29,Afternoon,be
2284,2024-08-29,Afternoon,removed
2285,2024-08-29,Afternoon,altogether
2286,2024-08-29,Afternoon,on
2287,2024-08-29,Afternoon,paragraph
2288,2024-08-29,Afternoon,7
2289,2024-08-29,Afternoon,in
2290,2024-08-29,Afternoon,the
2291,2024-08-29,Afternoon,chapeau
2292,2024-08-29,Afternoon,for
2293,2024-08-29,Afternoon,this
2294,2024-08-29,Afternoon,purpose
2295,2024-08-29,Afternoon,states
2296,2024-08-29,Afternoon,must
2297,2024-08-29,Afternoon,we
2298,2024-08-29,Afternoon,believe
2299,2024-08-29,Afternoon,should
2300,2024-08-29,Afternoon,is
2301,2024-08-29,Afternoon,the
2302,2024-08-29,Afternoon,appropriate
2303,2024-08-29,Afternoon,verb
2304,2024-08-29,Afternoon,when
2305,2024-08-29,Afternoon,referring
2306,2024-08-29,Afternoon,to
2307,2024-08-29,Afternoon,actions
2308,2024-08-29,Afternoon,that
2309,2024-08-29,Afternoon,are
2310,2024-08-29,Afternoon,not
2311,2024-08-29,Afternoon,specifically
2312,2024-08-29,Afternoon,required
2313,2024-08-29,Afternoon,under
2314,2024-08-29,Afternoon,international
